D_1,D_2,T_1,T_2,Value
D347,D445,P173,P901,0.8752859321387724
D347,D452,P173,P10,0.8858373317339732
D347,D452,P173,P13,0.8858373317339732
D347,D452,P173,P901,0.8854958016793283
D347,D465,P173,P10,0.8939674130347862
D347,D465,P173,P13,0.8939674130347862
D347,D465,P173,P901,0.8936258829801412
D347,D471,P173,P10,0.8898545483767277
D347,D471,P173,P13,0.8898545483767277
D347,D471,P173,P901,0.889513018322083
D347,D476,P173,P10,0.9456044158913012
D347,D476,P173,P13,0.9456044158913012
D347,D476,P173,P901,0.9452628858366564
D347,D479,P173,P10,0.8780898424943748
D347,D479,P173,P13,0.8780898424943748
D347,D479,P173,P901,0.87774831243973
D347,D490,P173,P10,0.8885473588342441
D347,D490,P173,P13,0.8885473588342441
D347,D490,P173,P901,0.8882058287795993
D347,D496,P173,P10,0.8831926064915399
D347,D496,P173,P13,0.8831926064915399
D347,D496,P173,P901,0.8828510764368951
D347,D500,P173,P10,0.8780898424943748
D347,D500,P173,P13,0.8780898424943748
D347,D500,P173,P901,0.87774831243973
D347,D501,P173,P10,0.8806108508977362
D347,D501,P173,P13,0.8806108508977362
D347,D501,P173,P901,0.8802693208430914
D348,D372,P173,P10,0.8762016798218983
D348,D372,P173,P13,0.8762016798218983
D348,D372,P173,P901,0.8758601497672536
D348,D418,P173,P10,0.8679712271470014
D348,D418,P173,P13,0.8679712271470014
D348,D418,P173,P901,0.8676296970923566
D3484,D202,P146,P175,0.8573198198198199
D3484,D5874,P175,P146,0.9864864864864864
D3487,D1751,P173,P10,0.8871043573912427
D3487,D1751,P173,P13,0.8871043573912427
D3487,D1751,P173,P901,0.8867628273365978
D3487,D1751,P45,P1244,0.8485078343485423
D3487,D1751,P45,P30,0.8871509021951501
D3487,D1751,P45,P450,0.7596963104577318
D3487,D1751,P45,P46,0.8485078343485423
D349,D353,P173,P10,0.9408349405335904
D349,D353,P173,P13,0.9408349405335904
D349,D353,P173,P901,0.9404934104789456
D350,D353,P173,P10,0.9212270973963356
D350,D353,P173,P13,0.9212270973963356
D350,D353,P173,P901,0.9208855673416908
D3500,D5956,P192,P1129,0.8825111418472414
D3500,D5956,P192,P188,0.8319495319495319
D3500,D5956,P192,P193,0.841029341029341
D3500,D5956,P192,P249,0.8309881934336083
D3500,D5956,P192,P250,0.8424723424723425
D3500,D658,P192,P1129,0.9206819657323511
D3500,D658,P192,P188,0.8701203558346416
D3500,D658,P192,P193,0.8792001649144506
D3500,D658,P192,P249,0.8691590173187178
D3500,D658,P192,P250,0.880643166357452
D3500,D951,P192,P1129,0.8781340374701371
D3500,D951,P192,P188,0.8275724275724277
D3500,D951,P192,P193,0.8366522366522368
D3500,D951,P192,P249,0.8266110890565038
D3500,D951,P192,P250,0.8380952380952381
D3500,D954,P192,P1129,0.8825111418472414
D3500,D954,P192,P188,0.8319495319495319
D3500,D954,P192,P193,0.841029341029341
D3500,D954,P192,P249,0.8309881934336083
D3500,D954,P192,P250,0.8424723424723425
D3500,D955,P192,P1129,0.8917704011065006
D3500,D955,P192,P188,0.8412087912087912
D3500,D955,P192,P193,0.8502886002886002
D3500,D955,P192,P249,0.8402474526928675
D3500,D955,P192,P250,0.8517316017316018
D3500,D956,P192,P1129,0.8807641117983245
D3500,D956,P192,P188,0.8302025019006152
D3500,D956,P192,P193,0.839282310980424
D3500,D956,P192,P249,0.8292411633846913
D3500,D956,P192,P250,0.8407253124234256
D351,D353,P173,P10,0.9292359347340876
D351,D353,P173,P13,0.9292359347340876
D351,D353,P173,P901,0.9288944046794428
D3510,D2388,P775,P1049,0.7515512534127575
D3510,D2388,P775,P777,0.8606731630461762
D3510,D2410,P776,P361,0.8510179973594608
D3510,D2416,P775,P1049,0.7770897832817337
D3510,D2416,P775,P777,0.8862116929151523
D3510,D4133,P775,P1049,0.7541478129713424
D3510,D4133,P775,P777,0.8632697226047611
D352,D353,P173,P10,0.8800003502872356
D352,D353,P173,P13,0.8800003502872356
D352,D353,P173,P901,0.8796588202325908
D3523,D1751,P173,P10,0.8978066180935033
D3523,D1751,P173,P13,0.8978066180935033
D3523,D1751,P173,P901,0.8974650880388585
D3523,D1751,P45,P1244,0.8592100950508029
D3523,D1751,P45,P30,0.8978531628974107
D3523,D1751,P45,P450,0.7703985711599924
D3523,D1751,P45,P46,0.8592100950508029
D3526,D1751,P173,P10,0.8758489461358314
D3526,D1751,P173,P13,0.8758489461358314
D3526,D1751,P173,P901,0.8755074160811865
D3526,D1751,P45,P1244,0.8372524230931311
D3526,D1751,P45,P30,0.8758954909397388
D3526,D1751,P45,P450,0.7484408992023205
D3526,D1751,P45,P46,0.8372524230931311
D3528,D813,P229,P184,0.8617077616149111
D3528,D813,P229,P762,0.8514942054403521
D3528,D813,P229,P770,0.8552082258674645
D3528,D813,P229,P774,0.8533512156539084
D3528,D813,P774,P184,0.8505657003335741
D3528,D813,P774,P229,0.8533512156539084
D3528,D813,P774,P762,0.8440661645861275
D3528,D813,P774,P770,0.8459231747996836
D3535,D1751,P173,P10,0.8926625851716926
D3535,D1751,P173,P13,0.8926625851716926
D3535,D1751,P173,P901,0.8923210551170478
D3535,D1751,P45,P1244,0.8540660621289923
D3535,D1751,P45,P30,0.8927091299756
D3535,D1751,P45,P450,0.7652545382381818
D3535,D1751,P45,P46,0.8540660621289923
D354,D353,P173,P10,0.8928208631077483
D354,D353,P173,P13,0.8928208631077483
D354,D353,P173,P901,0.8924793330531036
D3544,D1751,P173,P10,0.8954918032786886
D3544,D1751,P173,P13,0.8954918032786886
D3544,D1751,P173,P901,0.8951502732240438
D3544,D1751,P45,P1244,0.8568952802359883
D3544,D1751,P45,P30,0.8955383480825959
D3544,D1751,P45,P450,0.7680837563451778
D3544,D1751,P45,P46,0.8568952802359883
D355,D389,P173,P10,0.8872553691701613
D355,D389,P173,P13,0.8872553691701613
D355,D389,P173,P901,0.8869138391155166
D355,D397,P173,P10,0.8688567821816422
D355,D397,P173,P13,0.8688567821816422
D355,D397,P173,P901,0.8685152521269973
D355,D406,P173,P10,0.8914333617202469
D355,D406,P173,P13,0.8914333617202469
D355,D406,P173,P901,0.8910918316656021
D355,D4885,P173,P10,0.8663251366120219
D355,D4885,P173,P13,0.8663251366120219
D355,D4885,P173,P901,0.865983606557377
D356,D396,P173,P10,0.9418806921675774
D356,D396,P173,P13,0.9418806921675774
D356,D396,P173,P901,0.9415391621129325
D356,D397,P173,P10,0.9130783833652686
D356,D397,P173,P13,0.9130783833652686
D356,D397,P173,P901,0.9127368533106238
D356,D406,P173,P10,0.8926625851716926
D356,D406,P173,P13,0.8926625851716926
D356,D406,P173,P901,0.8923210551170478
D356,D435,P173,P10,0.8717514932011691
D356,D435,P173,P13,0.8717514932011691
D356,D435,P173,P901,0.8714099631465243
D356,D438,P173,P10,0.9305527788884446
D356,D438,P173,P13,0.9305527788884446
D356,D438,P173,P901,0.9302112488337998
D356,D445,P173,P10,0.9242616445485298
D356,D445,P173,P13,0.9242616445485298
D356,D445,P173,P901,0.923920114493885
D356,D452,P173,P10,0.9153211205477648
D356,D452,P173,P13,0.9153211205477648
D356,D452,P173,P901,0.9149795904931199
D356,D479,P173,P10,0.9273693133188492
D356,D479,P173,P13,0.9273693133188492
D356,D479,P173,P901,0.9270277832642044
D356,D483,P173,P10,0.8844321324967955
D356,D483,P173,P13,0.8844321324967955
D356,D483,P173,P901,0.8840906024421508
D356,D490,P173,P10,0.9329918032786885
D356,D490,P173,P13,0.9329918032786885
D356,D490,P173,P901,0.9326502732240437
D356,D496,P173,P10,0.9055408228865316
D356,D496,P173,P13,0.9055408228865316
D356,D496,P173,P901,0.9051992928318868
D356,D500,P173,P10,0.9273693133188492
D356,D500,P173,P13,0.9273693133188492
D356,D500,P173,P901,0.9270277832642044
D356,D501,P173,P10,0.9094623915139826
D356,D501,P173,P13,0.9094623915139826
D356,D501,P173,P901,0.9091208614593378
D3563,D1514,P671,P240,0.9652429277722018
D3563,D1514,P671,P242,0.9605590870227873
D3563,D5770,P242,P240,0.9109744990892531
D3563,D5770,P242,P671,0.8984842570908146
D3566,D1751,P173,P10,0.9368565375782055
D3566,D1751,P173,P13,0.9368565375782055
D3566,D1751,P173,P901,0.9365150075235608
D3566,D1751,P45,P1244,0.8982600145355052
D3566,D1751,P45,P30,0.9369030823821128
D3566,D1751,P45,P450,0.8094484906446947
D3566,D1751,P45,P46,0.8982600145355052
D357,D396,P173,P10,0.9527101131378434
D357,D396,P173,P13,0.9527101131378434
D357,D396,P173,P901,0.9523685830831986
D357,D397,P173,P10,0.9302140255009107
D357,D397,P173,P13,0.9302140255009107
D357,D397,P173,P901,0.9298724954462659
D357,D406,P173,P10,0.9000913703782557
D357,D406,P173,P13,0.9000913703782557
D357,D406,P173,P901,0.8997498403236109
D357,D435,P173,P10,0.898392647160545
D357,D435,P173,P13,0.898392647160545
D357,D435,P173,P901,0.8980511171059002
D357,D438,P173,P10,0.9321479214221484
D357,D438,P173,P13,0.9321479214221484
D357,D438,P173,P901,0.9318063913675037
D357,D445,P173,P10,0.9255843958712812
D357,D445,P173,P13,0.9255843958712812
D357,D445,P173,P901,0.9252428658166364
D357,D452,P173,P10,0.9237091028567477
D357,D452,P173,P13,0.9237091028567477
D357,D452,P173,P901,0.9233675728021028
D357,D479,P173,P10,0.9288251366120219
D357,D479,P173,P13,0.9288251366120219
D357,D479,P173,P901,0.928483606557377
D357,D483,P173,P10,0.8914333617202469
D357,D483,P173,P13,0.8914333617202469
D357,D483,P173,P901,0.8910918316656021
D357,D490,P173,P10,0.9426409260857062
D357,D490,P173,P13,0.9426409260857062
D357,D490,P173,P901,0.9422993960310612
D357,D496,P173,P10,0.9204918032786885
D357,D496,P173,P13,0.9204918032786885
D357,D496,P173,P901,0.9201502732240437
D357,D500,P173,P10,0.9288251366120219
D357,D500,P173,P13,0.9288251366120219
D357,D500,P173,P901,0.928483606557377
D357,D501,P173,P10,0.9246584699453552
D357,D501,P173,P13,0.9246584699453552
D357,D501,P173,P901,0.9243169398907104
D3573,D1751,P173,P10,0.8926625851716926
D3573,D1751,P173,P13,0.8926625851716926
D3573,D1751,P173,P901,0.8923210551170478
D3573,D1751,P45,P1244,0.8540660621289923
D3573,D1751,P45,P30,0.8927091299756
D3573,D1751,P45,P450,0.7652545382381818
D3573,D1751,P45,P46,0.8540660621289923
D3575,D1751,P173,P10,0.8919661622530475
D3575,D1751,P173,P13,0.8919661622530475
D3575,D1751,P173,P901,0.8916246321984027
D3575,D1751,P45,P1244,0.8533696392103471
D3575,D1751,P45,P30,0.8920127070569549
D3575,D1751,P45,P450,0.7645581153195367
D3575,D1751,P45,P46,0.8533696392103471
D358,D396,P173,P10,0.9265991092147616
D358,D396,P173,P13,0.9265991092147616
D358,D396,P173,P901,0.9262575791601169
D358,D397,P173,P10,0.97440594469283
D358,D397,P173,P13,0.97440594469283
D358,D397,P173,P901,0.974064414638185
D358,D406,P173,P10,0.8842738545607398
D358,D406,P173,P13,0.8842738545607398
D358,D406,P173,P901,0.883932324506095
D358,D438,P173,P10,0.8952407992626243
D358,D438,P173,P13,0.8952407992626243
D358,D438,P173,P901,0.8948992692079795
D358,D445,P173,P10,0.8898545483767277
D358,D445,P173,P13,0.8898545483767277
D358,D445,P173,P901,0.889513018322083
D358,D452,P173,P10,0.9008930378465898
D358,D452,P173,P13,0.9008930378465898
D358,D452,P173,P901,0.9005515077919449
D358,D479,P173,P10,0.892515612802498
D358,D479,P173,P13,0.892515612802498
D358,D479,P173,P901,0.8921740827478533
D358,D483,P173,P10,0.8757268460137313
D358,D483,P173,P13,0.8757268460137313
D358,D483,P173,P901,0.8753853159590864
D358,D490,P173,P10,0.9038251366120219
D358,D490,P173,P13,0.9038251366120219
D358,D490,P173,P901,0.9034836065573771
D358,D496,P173,P10,0.8980324536851926
D358,D496,P173,P13,0.8980324536851926
D358,D496,P173,P901,0.8976909236305478
D358,D500,P173,P10,0.892515612802498
D358,D500,P173,P13,0.892515612802498
D358,D500,P173,P901,0.8921740827478533
D358,D501,P173,P10,0.8952407992626243
D358,D501,P173,P13,0.8952407992626243
D358,D501,P173,P901,0.8948992692079795
D359,D338,P173,P10,0.8736422097827535
D359,D338,P173,P13,0.8736422097827535
D359,D338,P173,P901,0.8733006797281088
D359,D396,P173,P10,0.9382549611734253
D359,D396,P173,P13,0.9382549611734253
D359,D396,P173,P901,0.9379134311187806
D359,D397,P173,P10,0.9099148802017654
D359,D397,P173,P13,0.9099148802017654
D359,D397,P173,P901,0.9095733501471206
D359,D406,P173,P10,0.918461888748774
D359,D406,P173,P13,0.918461888748774
D359,D406,P173,P901,0.9181203586941292
D359,D421,P173,P10,0.8700288403157256
D359,D421,P173,P13,0.8700288403157256
D359,D421,P173,P901,0.8696873102610807
D359,D435,P173,P10,0.8952407992626243
D359,D435,P173,P13,0.8952407992626243
D359,D435,P173,P901,0.8948992692079795
D359,D438,P173,P10,0.9496584699453553
D359,D438,P173,P13,0.9496584699453553
D359,D438,P173,P901,0.9493169398907103
D359,D445,P173,P10,0.9427479008396641
D359,D445,P173,P13,0.9427479008396641
D359,D445,P173,P901,0.9424063707850193
D359,D452,P173,P10,0.9413251366120218
D359,D452,P173,P13,0.9413251366120218
D359,D452,P173,P901,0.940983606557377
D359,D476,P173,P10,0.8798082826794377
D359,D476,P173,P13,0.8798082826794377
D359,D476,P173,P901,0.8794667526247929
D359,D479,P173,P10,0.9461605275585239
D359,D479,P173,P13,0.9461605275585239
D359,D479,P173,P901,0.9458189975038791
D359,D483,P173,P10,0.9099148802017654
D359,D483,P173,P13,0.9099148802017654
D359,D483,P173,P901,0.9095733501471206
D359,D490,P173,P10,0.9606974309843163
D359,D490,P173,P13,0.9606974309843163
D359,D490,P173,P901,0.9603559009296715
D359,D496,P173,P10,0.923353249061821
D359,D496,P173,P13,0.923353249061821
D359,D496,P173,P901,0.9230117190071763
D359,D500,P173,P10,0.9461605275585239
D359,D500,P173,P13,0.9461605275585239
D359,D500,P173,P901,0.9458189975038791
D359,D501,P173,P10,0.9346178195388511
D359,D501,P173,P13,0.9346178195388511
D359,D501,P173,P901,0.9342762894842064
D3598,D5248,P775,P1049,0.815686274509804
D3598,D5248,P775,P777,0.9248081841432225
D360,D338,P173,P10,0.8746584699453552
D360,D338,P173,P13,0.8746584699453552
D360,D338,P173,P901,0.8743169398907105
D360,D396,P173,P10,0.9410999113867966
D360,D396,P173,P13,0.9410999113867966
D360,D396,P173,P901,0.9407583813321518
D360,D397,P173,P10,0.9196584699453552
D360,D397,P173,P13,0.9196584699453552
D360,D397,P173,P901,0.9193169398907104
D360,D406,P173,P10,0.9207111015243026
D360,D406,P173,P13,0.9207111015243026
D360,D406,P173,P901,0.9203695714696578
D360,D421,P173,P10,0.8708705911574764
D360,D421,P173,P13,0.8708705911574764
D360,D421,P173,P901,0.8705290611028316
D360,D424,P173,P10,0.8663251366120219
D360,D424,P173,P13,0.8663251366120219
D360,D424,P173,P901,0.865983606557377
D360,D435,P173,P10,0.8766425969294822
D360,D435,P173,P13,0.8766425969294822
D360,D435,P173,P901,0.8763010668748373
D360,D438,P173,P10,0.9296996222087297
D360,D438,P173,P13,0.9296996222087297
D360,D438,P173,P901,0.9293580921540849
D360,D445,P173,P10,0.923353249061821
D360,D445,P173,P13,0.923353249061821
D360,D445,P173,P901,0.9230117190071763
D360,D452,P173,P10,0.9363673307048489
D360,D452,P173,P13,0.9363673307048489
D360,D452,P173,P901,0.9360258006502041
D360,D479,P173,P10,0.9264877382380381
D360,D479,P173,P13,0.9264877382380381
D360,D479,P173,P901,0.9261462081833933
D360,D483,P173,P10,0.9119391716997413
D360,D483,P173,P13,0.9119391716997413
D360,D483,P173,P901,0.9115976416450963
D360,D490,P173,P10,0.9398294101162953
D360,D490,P173,P13,0.9398294101162953
D360,D490,P173,P901,0.9394878800616505
D360,D496,P173,P10,0.9329918032786885
D360,D496,P173,P13,0.9329918032786885
D360,D496,P173,P901,0.9326502732240437
D360,D500,P173,P10,0.9264877382380381
D360,D500,P173,P13,0.9264877382380381
D360,D500,P173,P901,0.9261462081833933
D360,D501,P173,P10,0.9296996222087297
D360,D501,P173,P13,0.9296996222087297
D360,D501,P173,P901,0.9293580921540849
D3600,D1751,P173,P10,0.9245410990533364
D3600,D1751,P173,P13,0.9245410990533364
D3600,D1751,P173,P901,0.9241995689986916
D3600,D1751,P45,P1244,0.885944576010636
D3600,D1751,P45,P30,0.9245876438572438
D3600,D1751,P45,P450,0.7971330521198255
D3600,D1751,P45,P46,0.885944576010636
D361,D396,P173,P10,0.9123568826437679
D361,D396,P173,P13,0.9123568826437679
D361,D396,P173,P901,0.9120153525891231
D361,D397,P173,P10,0.8872553691701613
D361,D397,P173,P13,0.8872553691701613
D361,D397,P173,P901,0.8869138391155166
D361,D406,P173,P10,0.8950073071546575
D361,D406,P173,P13,0.8950073071546575
D361,D406,P173,P901,0.8946657771000127
D361,D435,P173,P10,0.8751163454032307
D361,D435,P173,P13,0.8751163454032307
D361,D435,P173,P901,0.8747748153485858
D361,D438,P173,P10,0.9239008941877794
D361,D438,P173,P13,0.9239008941877794
D361,D438,P173,P901,0.9235593641331347
D361,D445,P173,P10,0.9181769884638737
D361,D445,P173,P13,0.9181769884638737
D361,D445,P173,P901,0.917835458409229
D361,D452,P173,P10,0.9163251366120219
D361,D452,P173,P13,0.9163251366120219
D361,D452,P173,P901,0.9159836065573771
D361,D471,P173,P10,0.8772094903535185
D361,D471,P173,P13,0.8772094903535185
D361,D471,P173,P901,0.8768679602988737
D361,D476,P173,P10,0.8790910940588303
D361,D476,P173,P13,0.8790910940588303
D361,D476,P173,P901,0.8787495640041856
D361,D479,P173,P10,0.9210067845520967
D361,D479,P173,P13,0.9210067845520967
D361,D479,P173,P901,0.920665254497452
D361,D483,P173,P10,0.8872553691701613
D361,D483,P173,P13,0.8872553691701613
D361,D483,P173,P901,0.8869138391155166
D361,D490,P173,P10,0.9329918032786885
D361,D490,P173,P13,0.9329918032786885
D361,D490,P173,P901,0.9326502732240437
D361,D496,P173,P10,0.9007573710442562
D361,D496,P173,P13,0.9007573710442562
D361,D496,P173,P901,0.9004158409896115
D361,D500,P173,P10,0.9210067845520967
D361,D500,P173,P13,0.9210067845520967
D361,D500,P173,P901,0.920665254497452
D361,D501,P173,P10,0.9107695810564662
D361,D501,P173,P13,0.9107695810564662
D361,D501,P173,P901,0.9104280510018214
D3612,D1751,P173,P10,0.923467993754879
D3612,D1751,P173,P13,0.923467993754879
D3612,D1751,P173,P901,0.9231264637002342
D3612,D1751,P45,P1244,0.8848714707121786
D3612,D1751,P45,P30,0.9235145385587864
D3612,D1751,P45,P450,0.7960599468213682
D3612,D1751,P45,P46,0.8848714707121786
D362,D396,P173,P10,0.9153211205477648
D362,D396,P173,P13,0.9153211205477648
D362,D396,P173,P901,0.9149795904931199
D362,D397,P173,P10,0.8898545483767277
D362,D397,P173,P13,0.8898545483767277
D362,D397,P173,P901,0.889513018322083
D362,D406,P173,P10,0.8976976856316297
D362,D406,P173,P13,0.8976976856316297
D362,D406,P173,P901,0.8973561555769849
D362,D424,P173,P10,0.8677140255009107
D362,D424,P173,P13,0.8677140255009107
D362,D424,P173,P901,0.8673724954462659
D362,D435,P173,P10,0.877436247723133
D362,D435,P173,P13,0.877436247723133
D362,D435,P173,P901,0.8770947176684881
D362,D438,P173,P10,0.9268615350794548
D362,D438,P173,P13,0.9268615350794548
D362,D438,P173,P901,0.92652000502481
D362,D445,P173,P10,0.9210067845520967
D362,D445,P173,P13,0.9210067845520967
D362,D445,P173,P901,0.920665254497452
D362,D452,P173,P10,0.9191986998304126
D362,D452,P173,P13,0.9191986998304126
D362,D452,P173,P901,0.9188571697757678
D362,D471,P173,P10,0.8793835558560081
D362,D471,P173,P13,0.8793835558560081
D362,D471,P173,P901,0.8790420258013633
D362,D476,P173,P10,0.8813789000528821
D362,D476,P173,P13,0.8813789000528821
D362,D476,P173,P901,0.8810373699982373
D362,D479,P173,P10,0.9239008941877794
D362,D479,P173,P13,0.9239008941877794
D362,D479,P173,P901,0.9235593641331347
D362,D483,P173,P10,0.8898545483767277
D362,D483,P173,P13,0.8898545483767277
D362,D483,P173,P901,0.889513018322083
D362,D490,P173,P10,0.9361664064532916
D362,D490,P173,P13,0.9361664064532916
D362,D490,P173,P901,0.9358248763986469
D362,D496,P173,P10,0.9033621736490588
D362,D496,P173,P13,0.9033621736490588
D362,D496,P173,P901,0.903020643594414
D362,D500,P173,P10,0.9239008941877794
D362,D500,P173,P13,0.9239008941877794
D362,D500,P173,P901,0.9235593641331347
D362,D501,P173,P10,0.913516147847977
D362,D501,P173,P13,0.913516147847977
D362,D501,P173,P901,0.9131746177933321
D3621,D1751,P173,P10,0.8741173444042296
D3621,D1751,P173,P13,0.8741173444042296
D3621,D1751,P173,P901,0.8737758143495848
D3621,D1751,P45,P1244,0.8355208213615293
D3621,D1751,P45,P30,0.874163889208137
D3621,D1751,P45,P450,0.7467092974707188
D3621,D1751,P45,P46,0.8355208213615293
D363,D396,P173,P10,0.9066352141314017
D363,D396,P173,P13,0.9066352141314017
D363,D396,P173,P901,0.9062936840767568
D363,D397,P173,P10,0.8822342275211127
D363,D397,P173,P13,0.8822342275211127
D363,D397,P173,P901,0.8818926974664679
D363,D406,P173,P10,0.8898099850968704
D363,D406,P173,P13,0.8898099850968704
D363,D406,P173,P901,0.8894684550422255
D363,D435,P173,P10,0.8706262118808391
D363,D435,P173,P13,0.8706262118808391
D363,D435,P173,P901,0.8702846818261943
D363,D438,P173,P10,0.9181769884638737
D363,D438,P173,P13,0.9181769884638737
D363,D438,P173,P901,0.917835458409229
D363,D445,P173,P10,0.9127019482062247
D363,D445,P173,P13,0.9127019482062247
D363,D445,P173,P901,0.91236041815158
D363,D452,P173,P10,0.9107695810564662
D363,D452,P173,P13,0.9107695810564662
